"created_at","id","full_text","retweet_count","favorite_count","images","possibly_sensitive","possibly_sensitive_appealable","name","screen_name","followers_count","verified","tweet_url","tweet_embedded"
"2022-02-08 03:05:57","1490884580144205824","My submission for #TidyTuesday, Week 6 on Tuskegee Airmen #TuskegeeAirmenChallenge. Single engine pilots appeared first, liaison pilots next, and twin engine pilots followed. https://t.co/yBhY7U5IFL",3,21,"list(id = 1490883288310845440, id_str = ""1490883288310845442"", indices = list(list(start = 175, end = 198)), media_url = ""http://pbs.twimg.com/media/FLCuc6FVkAIR8MD.png"", media_url_https = ""https://pbs.twimg.com/media/FLCuc6FVkAIR8MD.png"", url = ""https://t.co/yBhY7U5IFL"", display_url = ""pic.twitter.com/yBhY7U5IFL"", expanded_url = ""https://twitter.com/mitsuoxv/status/1490884580144205824/photo/1"", type = ""photo"", sizes = list(list(w = c(1800, 680, 150, 1200), h = c(1200, 453, 150, 800), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Mitsuo Shiota","mitsuoxv",9,FALSE,"https://twitter.com/mitsuoxv/status/1490884580144205824","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">My submission for <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a>, Week 6 on Tuskegee Airmen <a href=""https://twitter.com/hashtag/TuskegeeAirmenChallenge?src=hash&amp;ref_src=twsrc%5Etfw"">#TuskegeeAirmenChallenge</a>. Single engine pilots appeared first, liaison pilots next, and twin engine pilots followed. <a href=""https://t.co/yBhY7U5IFL"">pic.twitter.com/yBhY7U5IFL</a></p>&mdash; Mitsuo Shiota (@mitsuoxv) <a href=""https://twitter.com/mitsuoxv/status/1490884580144205824?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-02-08 07:25:00","1490949769614659584","Don't let your coats and hats get in a flap
with this fabulous floor standing coat rack from Umbra!
The go-anywhere solution.
Meet the Umbra Flapper
#coatstand #homedecor #declutter #TidyTuesday 

https://t.co/gECuHJWADB https://t.co/LmNCAXHnAw",3,0,"list(id = 1490770570748772352, id_str = ""1490770570748772354"", indices = list(list(start = 221, end = 244)), media_url = ""http://pbs.twimg.com/media/FLBH74cWQAIfzGE.jpg"", media_url_https = ""https://pbs.twimg.com/media/FLBH74cWQAIfzGE.jpg"", url = ""https://t.co/LmNCAXHnAw"", display_url = ""pic.twitter.com/LmNCAXHnAw"", expanded_url = ""https://twitter.com/AspenofHereford/status/1490949769614659584/photo/1"", type = ""photo"", sizes = list(list(w = c(800, 680, 150, 800), h = c(745, 633, 150, 745), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"AspenofHereford","AspenofHereford",353,FALSE,"https://twitter.com/AspenofHereford/status/1490949769614659584","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Don&#39;t let your coats and hats get in a flap<br>with this fabulous floor standing coat rack from Umbra!<br>The go-anywhere solution.<br>Meet the Umbra Flapper<a href=""https://twitter.com/hashtag/coatstand?src=hash&amp;ref_src=twsrc%5Etfw"">#coatstand</a> <a href=""https://twitter.com/hashtag/homedecor?src=hash&amp;ref_src=twsrc%5Etfw"">#homedecor</a> <a href=""https://twitter.com/hashtag/declutter?src=hash&amp;ref_src=twsrc%5Etfw"">#declutter</a> <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> <a href=""https://t.co/gECuHJWADB"">https://t.co/gECuHJWADB</a> <a href=""https://t.co/LmNCAXHnAw"">pic.twitter.com/LmNCAXHnAw</a></p>&mdash; AspenofHereford (@AspenofHereford) <a href=""https://twitter.com/AspenofHereford/status/1490949769614659584?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-02-08 08:48:04","1490970674621399042","Tuskegee Airmen #TuskegeeAirmenChallenge #TidyTuesday code at https://t.co/4Km5SCMiUo https://t.co/2vsotKh6Tc",3,35,"list(id = 1490970668636282880, id_str = ""1490970668636282880"", indices = list(list(start = 86, end = 109)), media_url = ""http://pbs.twimg.com/media/FLD97HKXoAAuVf-.jpg"", media_url_https = ""https://pbs.twimg.com/media/FLD97HKXoAAuVf-.jpg"", url = ""https://t.co/2vsotKh6Tc"", display_url = ""pic.twitter.com/2vsotKh6Tc"", expanded_url = ""https://twitter.com/pyyxxo/status/1490970674621399042/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1152, 383, 150, 675), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"PYYXXO","pyyxxo",40,FALSE,"https://twitter.com/pyyxxo/status/1490970674621399042","<blockquote class=""twitter-tweet""><p lang=""et"" dir=""ltr"">Tuskegee Airmen <a href=""https://twitter.com/hashtag/TuskegeeAirmenChallenge?src=hash&amp;ref_src=twsrc%5Etfw"">#TuskegeeAirmenChallenge</a> <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> code at <a href=""https://t.co/4Km5SCMiUo"">https://t.co/4Km5SCMiUo</a> <a href=""https://t.co/2vsotKh6Tc"">pic.twitter.com/2vsotKh6Tc</a></p>&mdash; PYYXXO (@pyyxxo) <a href=""https://twitter.com/pyyxxo/status/1490970674621399042?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-02-08 09:30:36","1490981380402323458","@chrisknight4444 https://t.co/ixyKff2OeB
Instagram- realmusic_251
Instagram- dareal_lilportis 
Snapchat Djrockstar58
Facebook.  Lilportis 
Y’all go follow me new music coming next week . 
#instagram #Snapchat #NewMusicMonday #Spotify #TidyTuesday #InstagramStory #sharemarket #TikTok",0,0,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)",FALSE,NA,"da real lil portis 👑","Real_LilPortis",1255,FALSE,"https://twitter.com/Real_LilPortis/status/1490981380402323458","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://t.co/ixyKff2OeB"">https://t.co/ixyKff2OeB</a><br>Instagram- realmusic_251<br>Instagram- dareal_lilportis <br>Snapchat Djrockstar58<br>Facebook.  Lilportis <br>Y’all go follow me new music coming next week . <a href=""https://twitter.com/hashtag/instagram?src=hash&amp;ref_src=twsrc%5Etfw"">#instagram</a> <a href=""https://twitter.com/hashtag/Snapchat?src=hash&amp;ref_src=twsrc%5Etfw"">#Snapchat</a> <a href=""https://twitter.com/hashtag/NewMusicMonday?src=hash&amp;ref_src=twsrc%5Etfw"">#NewMusicMonday</a> <a href=""https://twitter.com/hashtag/Spotify?src=hash&amp;ref_src=twsrc%5Etfw"">#Spotify</a> <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> <a href=""https://twitter.com/hashtag/InstagramStory?src=hash&amp;ref_src=twsrc%5Etfw"">#InstagramStory</a> <a href=""https://twitter.com/hashtag/sharemarket?src=hash&amp;ref_src=twsrc%5Etfw"">#sharemarket</a> <a href=""https://twitter.com/hashtag/TikTok?src=hash&amp;ref_src=twsrc%5Etfw"">#TikTok</a></p>&mdash; da real lil portis 👑 (@Real_LilPortis) <a href=""https://twitter.com/Real_LilPortis/status/1490981380402323458?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-02-08 10:00:08","1490988810288648193","Anyone else’s tits keep growing I’ve gone up like 2 cup sizes I must be a H cup now…who wants to see them?? 🤤😍 #hugeboobs #TidyTuesday",0,1,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)",NA,NA,"Mistress Green","nylagreen_",2269,FALSE,"https://twitter.com/nylagreen_/status/1490988810288648193",""
"2022-02-08 13:03:05","1491034853852475404","#TidyTuesday week5: Dog breeds
Is there the trait of dogs which attract people?

Code: https://t.co/f8Z6YUR2PE https://t.co/Hz37YIuSmt",3,2,"list(id = 1491034614969733120, id_str = ""1491034614969733120"", indices = list(list(start = 111, end = 134)), media_url = ""http://pbs.twimg.com/media/FLE4FR0VEAASe3x.jpg"", media_url_https = ""https://pbs.twimg.com/media/FLE4FR0VEAASe3x.jpg"", url = ""https://t.co/Hz37YIuSmt"", display_url = ""pic.twitter.com/Hz37YIuSmt"", expanded_url = ""https://twitter.com/pat_macro/status/1491034853852475404/photo/1"", type = ""photo"", sizes = list(list(w = c(1889, 680, 150, 1200), h = c(1653, 595, 150, 1050), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"macro_pat","pat_macro",7,FALSE,"https://twitter.com/pat_macro/status/1491034853852475404","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> week5: Dog breeds<br>Is there the trait of dogs which attract people?<br><br>Code: <a href=""https://t.co/f8Z6YUR2PE"">https://t.co/f8Z6YUR2PE</a> <a href=""https://t.co/Hz37YIuSmt"">pic.twitter.com/Hz37YIuSmt</a></p>&mdash; macro_pat (@pat_macro) <a href=""https://twitter.com/pat_macro/status/1491034853852475404?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-02-08 13:54:32","1491047798028238852","#TidyTuesday week 6 - #TuskegeeAirmenChallenge
Where did the Tuskegee Airmen pilots come from in the U.S. ?
#RStats #dataviz #Map
Code here : https://t.co/v0lC1EyncN https://t.co/c8hm1yz46h",4,25,"list(id = 1491047772128219136, id_str = ""1491047772128219139"", indices = list(list(start = 166, end = 189)), media_url = ""http://pbs.twimg.com/media/FLFEDIDXEAMp6RT.jpg"", media_url_https = ""https://pbs.twimg.com/media/FLFEDIDXEAMp6RT.jpg"", url = ""https://t.co/c8hm1yz46h"", display_url = ""pic.twitter.com/c8hm1yz46h"", expanded_url = ""https://twitter.com/KittJonathan/status/1491047798028238852/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1024, 340, 150, 600), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Jonathan Kitt","KittJonathan",143,FALSE,"https://twitter.com/KittJonathan/status/1491047798028238852","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> week 6 - <a href=""https://twitter.com/hashtag/TuskegeeAirmenChallenge?src=hash&amp;ref_src=twsrc%5Etfw"">#TuskegeeAirmenChallenge</a><br>Where did the Tuskegee Airmen pilots come from in the U.S. ?<a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a> <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a> <a href=""https://twitter.com/hashtag/Map?src=hash&amp;ref_src=twsrc%5Etfw"">#Map</a><br>Code here : <a href=""https://t.co/v0lC1EyncN"">https://t.co/v0lC1EyncN</a> <a href=""https://t.co/c8hm1yz46h"">pic.twitter.com/c8hm1yz46h</a></p>&mdash; Jonathan Kitt (@KittJonathan) <a href=""https://twitter.com/KittJonathan/status/1491047798028238852?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-02-08 14:21:12","1491054511531917314","It’s #TidyTuesday and I just posted this uncensored on #onlyFans! Just $5 to subscribe! 10 more subs for me to post the full spitroast video😉. #snowbunni #nsfwtwt #onlyfanshotgirl #onlyfanschicks #natural #horny #subscription #sellingcontent #custom #BuyNow #nsfw #pawglover https://t.co/FV0djAL94w",0,8,"list(id = 1491054499200487424, id_str = ""1491054499200487430"", indices = list(list(start = 275, end = 298)), media_url = ""http://pbs.twimg.com/media/FLFKKsWX0AY6fir.jpg"", media_url_https = ""https://pbs.twimg.com/media/FLFKKsWX0AY6fir.jpg"", url = ""https://t.co/FV0djAL94w"", display_url = ""pic.twitter.com/FV0djAL94w"", expanded_url = ""https://twitter.com/Thotpocket94/status/1491054511531917314/photo/1"", type = ""photo"", sizes = list(list(w = c(1536, 510, 150, 900), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Louisiana Lexx","Thotpocket94",1073,FALSE,"https://twitter.com/Thotpocket94/status/1491054511531917314","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">It’s <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> and I just posted this uncensored on <a href=""https://twitter.com/hashtag/onlyFans?src=hash&amp;ref_src=twsrc%5Etfw"">#onlyFans</a>! Just $5 to subscribe! 10 more subs for me to post the full spitroast video😉. <a href=""https://twitter.com/hashtag/snowbunni?src=hash&amp;ref_src=twsrc%5Etfw"">#snowbunni</a> <a href=""https://twitter.com/hashtag/nsfwtwt?src=hash&amp;ref_src=twsrc%5Etfw"">#nsfwtwt</a> <a href=""https://twitter.com/hashtag/onlyfanshotgirl?src=hash&amp;ref_src=twsrc%5Etfw"">#onlyfanshotgirl</a> <a href=""https://twitter.com/hashtag/onlyfanschicks?src=hash&amp;ref_src=twsrc%5Etfw"">#onlyfanschicks</a> <a href=""https://twitter.com/hashtag/natural?src=hash&amp;ref_src=twsrc%5Etfw"">#natural</a> <a href=""https://twitter.com/hashtag/horny?src=hash&amp;ref_src=twsrc%5Etfw"">#horny</a> <a href=""https://twitter.com/hashtag/subscription?src=hash&amp;ref_src=twsrc%5Etfw"">#subscription</a> <a href=""https://twitter.com/hashtag/sellingcontent?src=hash&amp;ref_src=twsrc%5Etfw"">#sellingcontent</a> <a href=""https://twitter.com/hashtag/custom?src=hash&amp;ref_src=twsrc%5Etfw"">#custom</a> <a href=""https://twitter.com/hashtag/BuyNow?src=hash&amp;ref_src=twsrc%5Etfw"">#BuyNow</a> <a href=""https://twitter.com/hashtag/nsfw?src=hash&amp;ref_src=twsrc%5Etfw"">#nsfw</a> <a href=""https://twitter.com/hashtag/pawglover?src=hash&amp;ref_src=twsrc%5Etfw"">#pawglover</a> <a href=""https://t.co/FV0djAL94w"">pic.twitter.com/FV0djAL94w</a></p>&mdash; Louisiana Lexx (@Thotpocket94) <a href=""https://twitter.com/Thotpocket94/status/1491054511531917314?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-02-08 14:29:11","1491056521484320773","Looking to renew your board game repertoire? 🎲
Here is my contribution to week 4 of #TidyTuesday!

(I'm remarkably late, but better late than never. 🙅🏻‍♂️)

🔗 Code: https://t.co/KqpcnzrDFi https://t.co/YcYZvagpqH",3,6,"list(id = 1491056292277932032, id_str = ""1491056292277932034"", indices = list(list(start = 189, end = 212)), media_url = ""http://pbs.twimg.com/media/FLFLzEFWUAIxkTe.jpg"", media_url_https = ""https://pbs.twimg.com/media/FLFLzEFWUAIxkTe.jpg"", url = ""https://t.co/YcYZvagpqH"", display_url = ""pic.twitter.com/YcYZvagpqH"", expanded_url = ""https://twitter.com/crimoneva/status/1491056521484320773/photo/1"", type = ""photo"", sizes = list(list(w = c(1176, 680, 150, 1176), h = c(840, 486, 150, 840), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Asier Moneva","crimoneva",1325,FALSE,"https://twitter.com/crimoneva/status/1491056521484320773","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Looking to renew your board game repertoire? 🎲<br>Here is my contribution to week 4 of <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a>!<br><br>(I&#39;m remarkably late, but better late than never. 🙅🏻‍♂️)<br><br>🔗 Code: <a href=""https://t.co/KqpcnzrDFi"">https://t.co/KqpcnzrDFi</a> <a href=""https://t.co/YcYZvagpqH"">pic.twitter.com/YcYZvagpqH</a></p>&mdash; Asier Moneva (@crimoneva) <a href=""https://twitter.com/crimoneva/status/1491056521484320773?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-02-08 15:04:49","1491065488847536134","TIL you can use emojis in ggplot. I apologise for nothing. #TidyTuesday #TuskegeeAirmenChallenge code: https://t.co/oDfBan8pBg https://t.co/DYlwLMSwoD",4,24,"list(id = 1491063984207933440, id_str = ""1491063984207933443"", indices = list(list(start = 127, end = 150)), media_url = ""http://pbs.twimg.com/media/FLFSyywXsAMHN3Z.jpg"", media_url_https = ""https://pbs.twimg.com/media/FLFSyywXsAMHN3Z.jpg"", url = ""https://t.co/DYlwLMSwoD"", display_url = ""pic.twitter.com/DYlwLMSwoD"", expanded_url = ""https://twitter.com/lbozhilova/status/1491065488847536134/photo/1"", type = ""photo"", sizes = list(list(w = c(1062, 680, 150, 1062), h = c(1062, 680, 150, 1062), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Lyuba Bozhilova","lbozhilova",161,FALSE,"https://twitter.com/lbozhilova/status/1491065488847536134","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">TIL you can use emojis in ggplot. I apologise for nothing. <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> <a href=""https://twitter.com/hashtag/TuskegeeAirmenChallenge?src=hash&amp;ref_src=twsrc%5Etfw"">#TuskegeeAirmenChallenge</a> code: <a href=""https://t.co/oDfBan8pBg"">https://t.co/oDfBan8pBg</a> <a href=""https://t.co/DYlwLMSwoD"">pic.twitter.com/DYlwLMSwoD</a></p>&mdash; Lyuba Bozhilova (@lbozhilova) <a href=""https://twitter.com/lbozhilova/status/1491065488847536134?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-02-08 15:18:45","1491068995260522497","It's #TidyTuesday AND  #TuskegeeAirmenChallenge y'all! https://t.co/ymqcXmNUy1",5,11,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)",FALSE,NA,"R4DS online learning community","R4DScommunity",18595,FALSE,"https://twitter.com/R4DScommunity/status/1491068995260522497","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">It&#39;s <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> AND  <a href=""https://twitter.com/hashtag/TuskegeeAirmenChallenge?src=hash&amp;ref_src=twsrc%5Etfw"">#TuskegeeAirmenChallenge</a> y&#39;all! <a href=""https://t.co/ymqcXmNUy1"">https://t.co/ymqcXmNUy1</a></p>&mdash; R4DS online learning community (@R4DScommunity) <a href=""https://twitter.com/R4DScommunity/status/1491068995260522497?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-02-08 16:08:22","1491081479719321602","New week #dataviz for #TidyTuesday #RStats 

Code: https://t.co/y7oYg6Hq58 https://t.co/QwQoyKDZYe",6,18,"list(id = c(1491081305198456832, 1491081305198510080, 1491081305194332160, 1491081305194319872), id_str = c(""1491081305198456833"", ""1491081305198510081"", ""1491081305194332162"", ""1491081305194319877""), indices = list(list(start = c(75, 75, 75, 75), end = c(98, 98, 98, 98)), list(start = c(75, 75, 75, 75), end = c(98, 98, 98, 98)), list(start = c(75, 75, 75, 75), end = c(98, 98, 98, 98)), list(start = c(75, 75, 75, 75), end = c(98, 98, 98, 98))), media_url = c(""http://pbs.twimg.com/media/FLFijAeUcAELPJf.jpg"", 
""http://pbs.twimg.com/media/FLFijAeVQAEjG3B.jpg"", ""http://pbs.twimg.com/media/FLFijAdVgAImoC1.png"", ""http://pbs.twimg.com/media/FLFijAdVUAUBwx9.png""), media_url_https = c(""https://pbs.twimg.com/media/FLFijAeUcAELPJf.jpg"", ""https://pbs.twimg.com/media/FLFijAeVQAEjG3B.jpg"", ""https://pbs.twimg.com/media/FLFijAdVgAImoC1.png"", ""https://pbs.twimg.com/media/FLFijAdVUAUBwx9.png""), url = c(""https://t.co/QwQoyKDZYe"", ""https://t.co/QwQoyKDZYe"", ""https://t.co/QwQoyKDZYe"", ""https://t.co/QwQoyKDZYe""), display_url = c(""pic.twitter.com/QwQoyKDZYe"", 
""pic.twitter.com/QwQoyKDZYe"", ""pic.twitter.com/QwQoyKDZYe"", ""pic.twitter.com/QwQoyKDZYe""), expanded_url = c(""https://twitter.com/PursuitOfDS/status/1491081479719321602/photo/1"", ""https://twitter.com/PursuitOfDS/status/1491081479719321602/photo/1"", ""https://twitter.com/PursuitOfDS/status/1491081479719321602/photo/1"", ""https://twitter.com/PursuitOfDS/status/1491081479719321602/photo/1""), type = c(""photo"", ""photo"", ""photo"", ""photo""), sizes = list(list(w = c(2048, 2048, 2048, 2048, 680, 680, 680, 680, 
150, 150, 150, 150, 1200, 1200, 1200, 1200), h = c(1252, 1502, 1733, 1733, 416, 499, 575, 575, 150, 150, 150, 150, 733, 880, 1015, 1015), resize = c(""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""crop"", ""crop"", ""crop"", ""crop"", ""fit"", ""fit"", ""fit"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium"")), list(w = c(2048, 2048, 2048, 2048, 680, 680, 680, 680, 150, 150, 150, 150, 1200, 
1200, 1200, 1200), h = c(1252, 1502, 1733, 1733, 416, 499, 575, 575, 150, 150, 150, 150, 733, 880, 1015, 1015), resize = c(""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""crop"", ""crop"", ""crop"", ""crop"", ""fit"", ""fit"", ""fit"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium"")), list(w = c(2048, 2048, 2048, 2048, 680, 680, 680, 680, 150, 150, 150, 150, 1200, 1200, 1200, 1200), h = c(1252, 
1502, 1733, 1733, 416, 499, 575, 575, 150, 150, 150, 150, 733, 880, 1015, 1015), resize = c(""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""crop"", ""crop"", ""crop"", ""crop"", ""fit"", ""fit"", ""fit"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium"")), list(w = c(2048, 2048, 2048, 2048, 680, 680, 680, 680, 150, 150, 150, 150, 1200, 1200, 1200, 1200), h = c(1252, 1502, 1733, 1733, 416, 
499, 575, 575, 150, 150, 150, 150, 733, 880, 1015, 1015), resize = c(""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""fit"", ""crop"", ""crop"", ""crop"", ""crop"", ""fit"", ""fit"", ""fit"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium"", ""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = c(NA, NA, NA, NA))",FALSE,NA,"Y. Yu","PursuitOfDS",24,FALSE,"https://twitter.com/PursuitOfDS/status/1491081479719321602","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">New week <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a> for <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> <a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a> <br><br>Code: <a href=""https://t.co/y7oYg6Hq58"">https://t.co/y7oYg6Hq58</a> <a href=""https://t.co/QwQoyKDZYe"">pic.twitter.com/QwQoyKDZYe</a></p>&mdash; Y. Yu (@PursuitOfDS) <a href=""https://twitter.com/PursuitOfDS/status/1491081479719321602?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-02-08 16:31:53","1491087396552966144","#TidyTuesday week 6 and #TuskegeeAirmenChallenge. 
Color palette from #DuBoisChallenge2022 

#Rstats code: https://t.co/4b9ArmGeDT https://t.co/68fFcMrQpi",9,54,"list(id = 1491086133534638080, id_str = ""1491086133534638089"", indices = list(list(start = 131, end = 154)), media_url = ""http://pbs.twimg.com/media/FLFm8DbXwAkgwsO.png"", media_url_https = ""https://pbs.twimg.com/media/FLFm8DbXwAkgwsO.png"", url = ""https://t.co/68fFcMrQpi"", display_url = ""pic.twitter.com/68fFcMrQpi"", expanded_url = ""https://twitter.com/leeolney3/status/1491087396552966144/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Lee Olney","leeolney3",449,FALSE,"https://twitter.com/leeolney3/status/1491087396552966144","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> week 6 and <a href=""https://twitter.com/hashtag/TuskegeeAirmenChallenge?src=hash&amp;ref_src=twsrc%5Etfw"">#TuskegeeAirmenChallenge</a>. <br>Color palette from <a href=""https://twitter.com/hashtag/DuBoisChallenge2022?src=hash&amp;ref_src=twsrc%5Etfw"">#DuBoisChallenge2022</a> <a href=""https://twitter.com/hashtag/Rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#Rstats</a> code: <a href=""https://t.co/4b9ArmGeDT"">https://t.co/4b9ArmGeDT</a> <a href=""https://t.co/68fFcMrQpi"">pic.twitter.com/68fFcMrQpi</a></p>&mdash; Lee Olney (@leeolney3) <a href=""https://twitter.com/leeolney3/status/1491087396552966144?ref_src=twsrc%5Etfw"">February 8, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
